drug_id,substance_id
EMA0001541,383
EMA0001542,384
EMA0001543,274
EMA0001544,385
EMA0001545,64
EMA0001546,64
EMA0001547,265
EMA0001548,154
EMA0001549,386
EMA0001550,386
EMA0001551,386
EMA0001552,386
EMA0001553,386
EMA0001554,387
EMA0001555,387
EMA0001556,298
EMA0001557,388
EMA0001558,389
EMA0001559,390
EMA0001560,390
EMA0001561,390
EMA0001562,390
EMA0001563,390
EMA0001564,386
EMA0001565,379
EMA0001566,379
EMA0001567,154
EMA0001568,379
EMA0001569,154
EMA0001570,154
EMA0001571,154
EMA0001572,154
EMA0001573,154
EMA0001574,154
EMA0001575,154
EMA0001576,379
EMA0001577,154
EMA0001578,154
EMA0001579,154
EMA0001580,278
EMA0001581,154
EMA0001582,274
EMA0001583,274
EMA0001584,154
EMA0001585,154
EMA0001586,154
EMA0001587,379
EMA0001588,154
EMA0001589,154
EMA0001590,154
EMA0001591,154
EMA0001592,154
EMA0001593,154
EMA0001594,154
EMA0001595,154
EMA0001596,379
EMA0001597,154
EMA0001598,391
EMA0001599,392
EMA0001600,234
EMA0001601,234
EMA0001602,393
EMA0001603,394
EMA0001604,388
EMA0001605,395
EMA0001606,396
EMA0001607,397
EMA0001608,398
EMA0001609,399
EMA0001610,400
EMA0001611,399
EMA0001612,192
EMA0001613,154
EMA0001614,154
EMA0001615,401
EMA0001616,353
EMA0001617,352
EMA0001618,352
EMA0001619,352
EMA0001620,352
EMA0001621,402
EMA0001622,298
EMA0001623,403
EMA0001624,404
EMA0001625,405
EMA0001626,404
EMA0001627,404
EMA0001628,404
EMA0001629,405
EMA0001630,406
EMA0001631,407
EMA0001632,408
EMA0001633,409
EMA0001634,410
EMA0001635,411
EMA0001636,58
EMA0001637,410
EMA0001638,409
EMA0001639,410
EMA0001640,58
EMA0001641,58
EMA0001642,409
EMA0001643,412
EMA0001644,413
EMA0001645,410
EMA0001646,58
EMA0001647,58
EMA0001648,409
EMA0001649,414
EMA0001650,415
EMA0001651,416
EMA0001652,202
EMA0001653,202
EMA0001654,202
EMA0001655,202
EMA0001656,404
EMA0001657,254
EMA0001658,417
EMA0001659,418
EMA0001660,411
EMA0001661,124
EMA0001662,73
EMA0001663,419
EMA0001664,47
EMA0001665,420
EMA0001666,421
EMA0001667,422
EMA0001668,423
EMA0001669,422
EMA0001670,422
EMA0001671,422
EMA0001672,422
EMA0001673,422
EMA0001674,422
EMA0001675,422
EMA0001676,422
EMA0001677,422
EMA0001678,422
EMA0001679,422
EMA0001680,422
EMA0001681,422
EMA0001682,422
EMA0001683,422
EMA0001684,422
EMA0001685,422
EMA0001686,422
EMA0001687,422
EMA0001688,422
EMA0001689,422
EMA0001690,422
EMA0001691,422
EMA0001692,422
EMA0001693,424
EMA0001694,117
EMA0001695,425
EMA0001696,50
EMA0001697,157
EMA0001698,426
EMA0001699,427
EMA0001700,428
EMA0001701,428
EMA0001702,428
EMA0001703,392
EMA0001704,429
EMA0001705,430
EMA0001706,425
EMA0001707,431
EMA0001708,431
EMA0001709,432
EMA0001710,432
EMA0001711,432
EMA0001712,76
EMA0001713,433
EMA0001714,352
EMA0001715,434
EMA0001716,435
EMA0001717,436
EMA0001718,437
EMA0001719,438
EMA0001720,438
EMA0001720,439
EMA0001721,440
EMA0001722,441
EMA0001723,442
EMA0001724,60
EMA0001725,60
EMA0001726,443
EMA0001727,444
EMA0001728,52
EMA0001729,386
EMA0001730,386
EMA0001731,10
EMA0001732,220
EMA0001733,445
EMA0001734,446
EMA0001735,447
EMA0001736,447
EMA0001737,448
EMA0001738,449
EMA0001739,450
EMA0001740,451
EMA0001741,452
EMA0001742,453
EMA0001743,454
EMA0001744,455
EMA0001745,456
EMA0001746,457
EMA0001747,458
EMA0001748,459
EMA0001749,460
EMA0001750,461
EMA0001751,462
EMA0001752,19
EMA0001753,463
EMA0001754,463
EMA0001755,463
EMA0001756,463
EMA0001757,463
EMA0001758,464
EMA0001759,390
EMA0001760,390
EMA0001761,24
EMA0001762,64
EMA0001763,465
EMA0001764,64
EMA0001765,462
EMA0001766,466
EMA0001767,467
EMA0001768,468
EMA0001769,469
EMA0001770,470
EMA0001771,468
EMA0001772,468
EMA0001773,422
EMA0001774,471
EMA0001775,471
EMA0001776,471
EMA0001777,471
EMA0001778,472
EMA0001779,472
EMA0001780,473
EMA0001781,471
EMA0001782,471
EMA0001783,472
EMA0001784,471
EMA0001785,472
EMA0001786,471
EMA0001787,472
EMA0001788,471
EMA0001789,471
EMA0001790,471
EMA0001791,471
EMA0001792,472
EMA0001793,471
EMA0001794,471
EMA0001795,471
EMA0001796,472
EMA0001797,471
EMA0001798,471
EMA0001799,471
EMA0001800,471
EMA0001801,471
EMA0001802,471
EMA0001803,471
EMA0001804,472
EMA0001805,471
EMA0001806,471
EMA0001807,471
EMA0001808,471
EMA0001809,471
EMA0001810,474
EMA0001811,471
EMA0001812,471
EMA0001813,472
EMA0001814,472
EMA0001815,471
EMA0001816,471
EMA0001817,471
EMA0001818,471
EMA0001819,472
EMA0001820,472
EMA0001821,471
EMA0001822,471
EMA0001823,471
EMA0001824,471
EMA0001825,471
EMA0001826,472
EMA0001827,471
EMA0001828,471
EMA0001829,471
EMA0001830,471
EMA0001831,472
EMA0001832,471
EMA0001833,475
EMA0001834,471
EMA0001835,476
EMA0001836,476
EMA0001837,477
EMA0001838,477
EMA0001839,477
EMA0001840,477
EMA0001841,477
EMA0001842,477
EMA0001843,478
EMA0001844,392
EMA0001845,479
EMA0001846,477
EMA0001847,480
EMA0001848,481
EMA0001849,482
EMA0001850,483
EMA0001851,212
EMA0001852,212
EMA0001853,298
EMA0001854,200
EMA0001855,426
EMA0001856,484
EMA0001857,485
EMA0001858,486
EMA0001859,487
EMA0001860,488
EMA0001861,489
EMA0001862,446
EMA0001863,400
EMA0001864,468
EMA0001865,168
EMA0001866,168
EMA0001867,168
EMA0001868,168
EMA0001869,490
EMA0001870,491
EMA0001871,168
EMA0001872,64
EMA0001873,133
EMA0001874,133
EMA0001875,133
EMA0001876,133
EMA0001877,64
EMA0001878,64
EMA0001879,64
EMA0001880,64
EMA0001881,64
EMA0001882,64
EMA0001883,64
EMA0001884,64
EMA0001885,64
EMA0001886,64
EMA0001887,492
EMA0001888,492
EMA0001889,493
EMA0001890,494
EMA0001891,495
EMA0001892,496
EMA0001893,75
EMA0001894,497
EMA0001895,498
EMA0001896,498
EMA0001897,498
EMA0001898,498
EMA0001899,498
EMA0001900,499
EMA0001901,499
EMA0001902,499
EMA0001903,500
EMA0001904,501
EMA0001905,502
EMA0001906,503
EMA0001907,504
EMA0001908,503
EMA0001909,504
EMA0001910,505
EMA0001911,503
EMA0001912,506
EMA0001913,507
EMA0001914,502
EMA0001915,499
EMA0001916,508
EMA0001917,509
EMA0001918,299
EMA0001919,135
EMA0001920,510
EMA0001921,505
EMA0001922,376
EMA0001923,376
EMA0001924,511
EMA0001925,505
EMA0001926,505
EMA0001927,505
EMA0001928,512
EMA0001929,513
EMA0001930,514
EMA0001931,515
EMA0001932,516
EMA0001933,515
EMA0001934,517
EMA0001935,518
EMA0001936,519
EMA0001937,520
EMA0001938,521
EMA0001939,522
EMA0001940,523
EMA0001941,524
EMA0001942,525
EMA0001943,526
EMA0001944,527
EMA0001945,528
EMA0001946,529
EMA0001947,530
EMA0001948,530
EMA0001949,530
EMA0001950,531
EMA0001951,532
EMA0001952,530
EMA0001953,533
EMA0001954,534
EMA0001955,534
EMA0001956,535
EMA0001957,536
EMA0001958,537
EMA0001959,380
EMA0001960,538
EMA0001961,539
EMA0001962,411
EMA0001963,411
EMA0001964,97
EMA0001965,216
EMA0001966,540
EMA0001967,428
EMA0001968,541
EMA0001969,542
EMA0001970,52
EMA0001971,543
EMA0001972,544
EMA0001973,149
EMA0001974,149
EMA0001975,149
EMA0001976,545
EMA0001977,101
EMA0001978,546
EMA0001979,547
EMA0001980,365
EMA0001981,548
EMA0001982,549
EMA0001983,550
EMA0001984,551
EMA0001985,552
EMA0001986,553
EMA0001987,554
EMA0001988,555
EMA0001989,555
EMA0001990,556
EMA0001991,557
EMA0001992,551
EMA0001993,558
EMA0001994,130
EMA0001995,130
EMA0001996,130
EMA0001997,559
EMA0001998,560
EMA0001999,512
EMA0002000,561
EMA0002001,533
EMA0002002,562
EMA0002003,543
EMA0002004,131
EMA0002005,131
EMA0002006,131
EMA0002007,131
EMA0002008,131
EMA0002009,131
EMA0002010,131
EMA0002011,131
EMA0002012,131
EMA0002013,131
EMA0002014,131
EMA0002015,131
EMA0002016,563
EMA0002017,564
EMA0002018,565
EMA0002019,566
EMA0002020,567
EMA0002021,568
EMA0002022,329
EMA0002023,569
EMA0002024,570
EMA0002025,571
EMA0002026,572
EMA0002027,572
EMA0002028,572
EMA0002029,573
EMA0002030,574
EMA0002031,575
EMA0002032,576
EMA0002033,577
EMA0002034,578
EMA0002035,209
EMA0002036,579
EMA0002037,3
EMA0002038,240
EMA0002039,74
EMA0002040,580
EMA0002041,581
EMA0002042,580
EMA0002043,445
EMA0002044,582
EMA0002045,583
EMA0002046,584
EMA0002047,585
EMA0002048,586
EMA0002049,587
EMA0002050,588
EMA0002051,589
EMA0002052,590
EMA0002053,591
EMA0002054,592
EMA0002055,590
EMA0002056,593
EMA0002057,594
EMA0002058,438
EMA0002058,595
EMA0002059,596
EMA0002060,400
EMA0002061,399
EMA0002062,400
EMA0002063,577
EMA0002064,60
EMA0002065,27
EMA0002066,27
EMA0002067,577
EMA0002068,597
EMA0002069,598
EMA0002070,598
EMA0002071,598
EMA0002072,598
EMA0002073,599
EMA0002074,599
EMA0002075,597
EMA0002076,600
EMA0002077,601
EMA0002078,601
EMA0002079,602
EMA0002080,601
EMA0002081,602
EMA0002082,601
EMA0002083,601
EMA0002084,597
EMA0002085,603
EMA0002086,604
EMA0002087,597
EMA0002088,605
EMA0002089,606
EMA0002090,606
EMA0002091,607
EMA0002092,607
EMA0002093,606
EMA0002094,606
EMA0002095,606
EMA0002096,606
EMA0002097,606
EMA0002098,606
EMA0002099,606
EMA0002100,606
EMA0002101,606
EMA0002102,606
EMA0002103,606
EMA0002104,606
EMA0002105,606
EMA0002106,606
EMA0002107,606
EMA0002108,606
EMA0002109,606
EMA0002110,608
EMA0002111,606
EMA0002112,606
EMA0002113,606
EMA0002114,606
EMA0002115,606
EMA0002116,606
EMA0002117,606
EMA0002118,606
EMA0002119,608
EMA0002120,606
EMA0002121,606
EMA0002122,606
EMA0002123,606
EMA0002124,606
EMA0002125,606
EMA0002126,606
EMA0002127,606
EMA0002128,606
EMA0002129,606
EMA0002130,606
EMA0002131,606
EMA0002132,606
EMA0002133,606
EMA0002134,606
EMA0002135,608
EMA0002136,606
EMA0002137,609
EMA0002138,610
EMA0002139,611
EMA0002140,612
EMA0002141,190
EMA0002142,582
EMA0002143,613
EMA0002144,265
EMA0002145,614
EMA0002146,615
EMA0002147,615
EMA0002148,616
EMA0002149,584
EMA0002150,302
EMA0002151,302
EMA0002152,617
EMA0002153,302
EMA0002154,302
EMA0002155,618
EMA0002156,618
EMA0002157,302
EMA0002158,302
EMA0002159,302
EMA0002160,302
EMA0002161,302
EMA0002162,302
EMA0002163,302
EMA0002164,302
EMA0002165,302
EMA0002166,302
EMA0002167,302
EMA0002168,302
EMA0002169,302
EMA0002170,302
EMA0002171,302
EMA0002172,20
EMA0002173,572
EMA0002174,619
EMA0002175,620
EMA0002176,621
EMA0002177,543
EMA0002178,622
EMA0002179,623
EMA0002180,47
EMA0002181,438
EMA0002182,419
EMA0002183,624
EMA0002184,625
EMA0002185,257
EMA0002186,47
EMA0002187,47
EMA0002187,595
EMA0002188,47
EMA0002189,47
EMA0002189,595
EMA0002190,47
EMA0002190,595
EMA0002191,626
EMA0002192,425
EMA0002193,425
EMA0002193,627
EMA0002194,628
EMA0002195,438
EMA0002196,629
EMA0002197,630
EMA0002198,449
EMA0002199,631
EMA0002199,632
EMA0002199,633
EMA0002200,632
EMA0002200,633
EMA0002200,595
EMA0002201,634
EMA0002202,634
EMA0002203,635
EMA0002204,498
EMA0002205,634
EMA0002206,299
EMA0002207,636
EMA0002208,637
EMA0002209,636
EMA0002210,638
EMA0002211,253
EMA0002212,299
EMA0002213,634
EMA0002214,634
EMA0002215,634
EMA0002216,634
EMA0002217,634
EMA0002218,634
EMA0002219,501
EMA0002220,501
EMA0002221,501
EMA0002222,501
EMA0002223,639
EMA0002224,640
EMA0002225,641
EMA0002226,501
EMA0002227,501
EMA0002228,640
EMA0002229,501
EMA0002230,639
EMA0002231,501
EMA0002232,501
EMA0002233,512
EMA0002234,508
EMA0002235,509
EMA0002236,508
EMA0002237,509
EMA0002238,508
EMA0002239,508
EMA0002240,512
EMA0002241,508
EMA0002242,509
EMA0002243,501
EMA0002244,501
EMA0002245,639
EMA0002246,149
EMA0002247,149
EMA0002248,149
EMA0002249,149
EMA0002250,296
EMA0002251,638
EMA0002252,642
EMA0002253,269
EMA0002254,127
EMA0002255,643
EMA0002256,127
EMA0002257,622
EMA0002258,644
EMA0002259,644
EMA0002260,644
EMA0002261,645
EMA0002262,646
EMA0002263,120
EMA0002264,647
EMA0002265,648
EMA0002266,649
EMA0002267,650
EMA0002268,651
EMA0002269,652
EMA0002270,651
EMA0002271,652
EMA0002272,651
EMA0002273,651
EMA0002274,651
EMA0002275,651
EMA0002276,253
EMA0002277,395
EMA0002278,395
EMA0002279,653
EMA0002280,654
EMA0002281,654
EMA0002282,46
EMA0002283,655
EMA0002284,656
EMA0002285,22
EMA0002286,27
EMA0002287,657
EMA0002288,149
EMA0002289,658
EMA0002290,278
EMA0002291,659
EMA0002292,660
EMA0002293,661
EMA0002294,662
EMA0002295,234
EMA0002296,272
EMA0002297,663
EMA0002298,272
EMA0002299,154
EMA0002300,154
EMA0002301,29
EMA0002302,29
EMA0002303,29
EMA0002304,268
EMA0002305,269
EMA0002306,269
EMA0002307,269
EMA0002308,269
EMA0002309,272
EMA0002310,272
EMA0002311,272
EMA0002312,664
EMA0002313,273
EMA0002314,665
EMA0002315,666
EMA0002316,667
EMA0002317,666
EMA0002318,666
EMA0002319,76
EMA0002320,668
EMA0002321,669
EMA0002322,670
EMA0002323,671
EMA0002324,671
EMA0002325,671
EMA0002326,672
EMA0002327,672
EMA0002328,673
EMA0002329,674
EMA0002330,675
EMA0002331,676
EMA0002332,27
EMA0002333,27
EMA0002334,677
EMA0002335,678
EMA0002336,679
EMA0002337,316
EMA0002338,64
EMA0002339,680
EMA0002340,681
EMA0002341,682
EMA0002342,682
EMA0002343,682
EMA0002344,683
EMA0002345,684
EMA0002346,298
EMA0002347,685
EMA0002348,34
EMA0002349,686
EMA0002350,203
EMA0002351,3
EMA0002352,687
EMA0002353,688
EMA0002354,689
EMA0002355,690
EMA0002356,251
EMA0002357,435
EMA0002358,691
EMA0002359,649
EMA0002360,121
EMA0002361,692
EMA0002362,203
EMA0002363,693
EMA0002364,511
EMA0002365,694
EMA0002366,695
EMA0002367,696
EMA0002368,697
EMA0002369,697
EMA0002370,697
EMA0002371,697
EMA0002372,19
EMA0002373,698
EMA0002374,699
EMA0002375,321
EMA0002376,700
EMA0002377,701
EMA0002378,702
EMA0002379,703
EMA0002380,704
EMA0002381,705
EMA0002382,706
EMA0002383,707
EMA0002384,708
EMA0002385,709
EMA0002386,710
EMA0002387,711
EMA0002388,209
EMA0002389,712
EMA0002390,713
EMA0002391,714
EMA0002392,708
EMA0002393,715
EMA0002394,708
EMA0002395,708
EMA0002396,715
EMA0002397,708
EMA0002398,708
EMA0002399,708
EMA0002400,708
EMA0002401,708
EMA0002402,708
EMA0002403,715
EMA0002404,715
EMA0002405,711
EMA0002406,711
EMA0002407,708
EMA0002408,708
EMA0002409,711
EMA0002410,708
EMA0002411,715
EMA0002412,716
EMA0002413,708
EMA0002414,708
EMA0002415,708
EMA0002416,708
EMA0002417,715
EMA0002418,708
EMA0002419,715
EMA0002420,708
EMA0002421,10
EMA0002422,717
EMA0002423,718
EMA0002424,719
EMA0002425,720
EMA0002426,721
EMA0002427,548
EMA0002428,722
EMA0002429,620
EMA0002430,723
EMA0002431,678
EMA0002432,724
EMA0002433,725
EMA0002434,726
EMA0002435,727
EMA0002436,728
EMA0002437,727
EMA0002438,727
EMA0002439,729
EMA0002440,620
EMA0002441,730
EMA0002442,730
EMA0002443,731
EMA0002444,732
EMA0002445,733
EMA0002446,734
EMA0002447,735
EMA0002448,736
EMA0002449,735
EMA0002450,737
EMA0002451,738
EMA0002452,52
EMA0002453,739
EMA0002454,675
EMA0002455,691
EMA0002456,740
EMA0002457,741
EMA0002458,392
EMA0002459,447
EMA0002460,508
EMA0002461,742
EMA0002462,743
EMA0002463,744
EMA0002464,745
EMA0002465,746
EMA0002466,745
EMA0002467,745
EMA0002468,501
EMA0002469,747
EMA0002470,748
EMA0002471,749
EMA0002472,308
EMA0002473,308
EMA0002474,750
EMA0002475,751
EMA0002476,213
EMA0002477,212
EMA0002478,211
EMA0002479,212
EMA0002480,214
EMA0002481,212
EMA0002482,211
EMA0002483,227
EMA0002484,211
EMA0002485,212
EMA0002486,211
EMA0002487,212
EMA0002488,212
EMA0002489,227
EMA0002490,213
EMA0002491,212
EMA0002492,214
EMA0002493,212
EMA0002494,213
EMA0002495,212
EMA0002496,212
EMA0002497,200
EMA0002498,200
EMA0002499,212
EMA0002500,211
EMA0002501,213
EMA0002502,212
EMA0002503,200
EMA0002504,752
EMA0002505,212
EMA0002506,211
EMA0002507,200
EMA0002508,201
EMA0002509,200
EMA0002510,200
EMA0002511,200
EMA0002512,200
EMA0002513,212
EMA0002514,227
EMA0002515,211
EMA0002516,212
EMA0002517,212
EMA0002518,227
EMA0002519,211
EMA0002520,212
EMA0002521,212
EMA0002522,212
EMA0002523,211
EMA0002523,352
EMA0002524,211
EMA0002525,211
EMA0002526,227
EMA0002527,212
EMA0002528,212
EMA0002529,211
EMA0002530,212
EMA0002531,227
EMA0002532,211
EMA0002533,212
EMA0002534,212
EMA0002535,213
EMA0002536,212
EMA0002537,211
EMA0002538,200
EMA0002539,200
EMA0002540,201
EMA0002541,201
EMA0002542,200
EMA0002543,212
EMA0002544,212
EMA0002545,212
EMA0002546,213
EMA0002547,212
EMA0002548,212
EMA0002549,200
EMA0002550,200
EMA0002551,752
EMA0002552,200
EMA0002553,212
EMA0002554,212
EMA0002555,211
EMA0002556,227
EMA0002557,753
EMA0002558,753
EMA0002559,227
EMA0002560,212
EMA0002561,212
EMA0002562,200
EMA0002563,200
EMA0002564,212
EMA0002565,211
EMA0002566,212
EMA0002567,211
EMA0002568,200
EMA0002569,200
EMA0002570,754
EMA0002571,212
EMA0002572,227
EMA0002573,212
EMA0002574,211
EMA0002575,211
EMA0002576,755
EMA0002577,756
EMA0002578,10
EMA0002579,3
EMA0002580,502
EMA0002581,757
EMA0002582,758
EMA0002583,759
EMA0002584,760
EMA0002585,759
EMA0002586,761
EMA0002587,687
EMA0002588,502
EMA0002589,502
EMA0002590,502
EMA0002591,762
EMA0002592,763
EMA0002593,3
EMA0002594,762
EMA0002595,131
EMA0002596,764
EMA0002597,3
EMA0002598,3
EMA0002599,485
EMA0002600,765
EMA0002601,676
EMA0002602,3
EMA0002603,656
EMA0002604,766
EMA0002605,767
EMA0002606,768
EMA0002607,362
EMA0002608,362
EMA0002609,362
EMA0002610,362
EMA0002611,362
EMA0002612,362
EMA0002613,362
EMA0002614,209
EMA0002615,769
EMA0002616,38
EMA0002617,19
EMA0002618,47
EMA0002618,627
EMA0002619,533
EMA0002620,609
EMA0002621,130
EMA0002622,770
EMA0002623,770
EMA0002624,721
EMA0002625,766
EMA0002626,766
EMA0002627,766
EMA0002628,766
EMA0002629,766
EMA0002630,766
EMA0002631,766
EMA0002632,766
EMA0002633,766
EMA0002634,766
EMA0002635,766
EMA0002636,766
EMA0002637,766
EMA0002638,766
EMA0002639,766
EMA0002640,766
EMA0002641,766
EMA0002642,766
EMA0002643,766
EMA0002644,766
EMA0002645,383
EMA0002646,383
EMA0002647,766
EMA0002648,771
EMA0002649,772
EMA0002650,766
EMA0002651,773
EMA0002652,766
EMA0002653,774
EMA0002654,775
EMA0002655,776
EMA0002656,776
EMA0002657,776
EMA0002658,776
EMA0002659,776
EMA0002660,777
EMA0002661,778
EMA0002662,779
EMA0002663,780
EMA0002664,781
EMA0002665,781
EMA0002666,782
EMA0002667,781
EMA0002668,781
EMA0002669,782
EMA0002670,781
EMA0002671,781
EMA0002672,782
EMA0002673,721
EMA0002674,721
EMA0002675,783
EMA0002676,784
EMA0002677,785
EMA0002678,257
EMA0002679,786
EMA0002680,721
EMA0002681,721
EMA0002682,721
EMA0002683,721
EMA0002684,721
EMA0002685,721
EMA0002686,721
EMA0002687,721
EMA0002688,721
EMA0002689,721
EMA0002690,721
EMA0002691,721
EMA0002692,721
EMA0002693,721
EMA0002694,721
EMA0002695,787
EMA0002696,721
EMA0002697,721
EMA0002698,721
EMA0002699,721
EMA0002700,721
EMA0002701,721
EMA0002702,721
EMA0002703,721
EMA0002704,721
EMA0002705,721
EMA0002706,721
EMA0002707,721
EMA0002708,787
EMA0002709,721
EMA0002710,721
EMA0002711,721
EMA0002712,721
EMA0002713,721
EMA0002714,721
EMA0002715,721
EMA0002716,721
EMA0002717,787
EMA0002718,721
EMA0002719,721
EMA0002720,721
EMA0002721,721
EMA0002722,721
EMA0002723,721
EMA0002724,721
EMA0002725,787
EMA0002726,721
EMA0002727,721
EMA0002728,721
EMA0002729,721
EMA0002730,721
EMA0002731,721
EMA0002732,721
EMA0002733,721
EMA0002734,721
EMA0002735,721
EMA0002736,721
EMA0002737,721
EMA0002738,721
EMA0002739,721
EMA0002740,721
EMA0002741,721
EMA0002742,721
EMA0002743,721
EMA0002744,721
EMA0002745,721
EMA0002746,721
EMA0002747,721
EMA0002748,721
EMA0002749,721
EMA0002750,721
EMA0002751,456
EMA0002752,263
EMA0002753,259
EMA0002754,788
EMA0002755,789
EMA0002756,790
EMA0002757,789
EMA0002758,791
EMA0002759,789
EMA0002760,790
EMA0002761,24
EMA0002762,792
EMA0002763,465
EMA0002764,465
EMA0002765,465
EMA0002766,465
EMA0002767,465
EMA0002768,465
EMA0002769,793
EMA0002770,794
EMA0002771,795
EMA0002772,64
EMA0002773,19
EMA0002774,796
EMA0002775,324
EMA0002776,323
EMA0002777,797
EMA0002778,798
EMA0002779,64
EMA0002780,799
EMA0002781,800
EMA0002782,800
EMA0002783,800
EMA0002784,800
EMA0002785,800
EMA0002786,800
EMA0002787,800
EMA0002788,800
EMA0002789,800
EMA0002790,800
EMA0002791,800
EMA0002792,800
EMA0002793,222
EMA0002794,796
EMA0002795,539
EMA0002796,801
EMA0002797,801
EMA0002798,801
EMA0002799,10
EMA0002800,226
EMA0002801,802
EMA0002802,300
EMA0002803,803
EMA0002804,539
EMA0002805,19
EMA0002806,804
EMA0002807,64
EMA0002808,19
EMA0002809,796
EMA0002810,259
EMA0002811,64
EMA0002812,805
EMA0002813,64
EMA0002814,64
EMA0002815,64
EMA0002816,64
EMA0002817,64
EMA0002818,806
EMA0002818,64
EMA0002819,64
EMA0002820,459
EMA0002821,465
EMA0002822,24
EMA0002823,307
EMA0002824,539
EMA0002825,190
EMA0002826,807
EMA0002827,536
EMA0002828,64
EMA0002829,64
EMA0002830,64
EMA0002831,64
EMA0002832,395
EMA0002833,777
EMA0002834,257
EMA0002835,808
EMA0002836,539
EMA0002837,809
EMA0002838,796
EMA0002839,19
EMA0002840,539
EMA0002841,810
EMA0002842,64
EMA0002843,264
EMA0002844,808
EMA0002845,811
EMA0002846,47
EMA0002847,640
EMA0002848,501
EMA0002849,812
EMA0002850,813
EMA0002851,577
EMA0002852,578
EMA0002853,309
EMA0002854,814
EMA0002855,814
EMA0002856,786
EMA0002857,786
EMA0002858,786
EMA0002859,786
EMA0002860,786
EMA0002861,786
EMA0002862,786
EMA0002863,786
EMA0002864,786
EMA0002865,713
EMA0002866,808
EMA0002867,815
EMA0002868,816
EMA0002869,817
EMA0002870,815
EMA0002871,815
EMA0002872,815
EMA0002873,815
EMA0002874,815
EMA0002875,815
EMA0002876,815
EMA0002877,815
EMA0002878,815
EMA0002879,114
EMA0002880,818
EMA0002881,815
EMA0002882,819
EMA0002883,820
EMA0002884,821
EMA0002885,822
EMA0002886,823
EMA0002887,824
EMA0002888,825
EMA0002889,826
EMA0002890,827
EMA0002891,828
EMA0002892,829
EMA0002893,830
EMA0002894,302
EMA0002895,831
EMA0002896,302
EMA0002897,831
EMA0002898,10
EMA0002899,10
EMA0002900,118
EMA0002901,832
EMA0002902,10
EMA0002903,539
EMA0002904,833
EMA0002905,834
EMA0002906,834
EMA0002907,400
EMA0002908,10
EMA0002909,834
EMA0002910,835
EMA0002911,10
EMA0002912,10
EMA0002913,190
EMA0002914,836
EMA0002915,819
EMA0002916,837
EMA0002917,838
EMA0002918,839
EMA0002919,840
EMA0002920,841
EMA0002921,842
EMA0002922,842
EMA0002923,708
EMA0002924,843
EMA0002925,844
EMA0002926,845
EMA0002927,76
EMA0002928,821
EMA0002929,846
EMA0002930,620
EMA0002931,620
EMA0002932,822
EMA0002933,847
EMA0002934,823
EMA0002935,824
EMA0002936,825
EMA0002937,826
EMA0002938,848
EMA0002939,849
EMA0002940,827
EMA0002941,850
EMA0002942,851
EMA0002943,852
EMA0002944,853
EMA0002945,854
EMA0002946,830
EMA0002947,302
EMA0002948,831
EMA0002949,855
EMA0002950,856
EMA0002951,857
EMA0002952,858
EMA0002953,859
EMA0002954,860
EMA0002955,861
EMA0002956,846
EMA0002957,821
EMA0002958,846
EMA0002959,862
EMA0002960,863
EMA0002961,3
EMA0002962,864
EMA0002963,864
EMA0002964,865
EMA0002965,760
EMA0002966,130
EMA0002967,757
EMA0002968,75
EMA0002969,75
EMA0002970,757
EMA0002971,757
EMA0002972,757
EMA0002973,757
EMA0002974,757
EMA0002975,757
EMA0002976,757
EMA0002977,866
EMA0002978,3
EMA0002979,767
EMA0002980,687
EMA0002981,687
EMA0002982,687
EMA0002983,262
EMA0002984,762
EMA0002985,687
EMA0002986,867
EMA0002987,868
EMA0002988,869
EMA0002989,687
EMA0002990,687
EMA0002991,3
EMA0002992,870
EMA0002993,130
EMA0002994,687
EMA0002995,687
EMA0002996,687
EMA0002997,130
EMA0002998,130
EMA0002999,130
EMA0003000,130
EMA0003001,130
EMA0003002,130
EMA0003003,130
EMA0003004,130
EMA0003005,130
EMA0003006,757
EMA0003007,130
EMA0003008,871
EMA0003009,872
EMA0003010,873
EMA0003011,874
EMA0003012,305
EMA0003013,875
EMA0003014,9
EMA0003015,130
